id,image,book_name,rating,price,status,category
166,https://books.toscrape.com/media/cache/ea/04/ea0476a6f4c318ceccf5e2f2b39f2b15.jpg,The Stranger,4,17.44,True,Philosophy
167,https://books.toscrape.com/media/cache/3f/ef/3fef12d9da503693af12997c0ea0897f.jpg,Proofs of God: Classical Arguments from Tertullian to Barth,1,54.21,True,Philosophy
168,https://books.toscrape.com/media/cache/05/ce/05ce699eaf78c0fae20308497c4f496a.jpg,Kierkegaard: A Christian Missionary to Christians,1,47.13,True,Philosophy
169,https://books.toscrape.com/media/cache/de/76/de76d5c473c358bd41c03cf710692bfb.jpg,"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",5,29.93,True,Philosophy
170,https://books.toscrape.com/media/cache/12/6e/126ef8f6473b81808ebbb9cff155e883.jpg,Critique of Pure Reason,1,20.75,True,Philosophy
171,https://books.toscrape.com/media/cache/91/e6/91e6190dcdd7d6cdeb94a82b60917ec4.jpg,"Run, Spot, Run: The Ethics of Keeping Pets",1,20.02,True,Philosophy
172,https://books.toscrape.com/media/cache/f0/aa/f0aa9ae0319b1d6e0706e6053020e696.jpg,The Nicomachean Ethics,1,36.34,True,Philosophy
173,https://books.toscrape.com/media/cache/df/c9/dfc9ed72e963572d23233b3a8cb01676.jpg,Meditations,2,25.89,True,Philosophy
174,https://books.toscrape.com/media/cache/ab/45/ab45f300aa15066ad1260d6f1398d03e.jpg,Beyond Good and Evil,1,43.38,True,Philosophy
175,https://books.toscrape.com/media/cache/9c/2e/9c2e0eb8866b8e3f3b768994fd3d1c1a.jpg,Chase Me (Paris Nights #2),5,25.27,True,Romance
176,https://books.toscrape.com/media/cache/44/cc/44ccc99c8f82c33d4f9d2afa4ef25787.jpg,Black Dust,5,34.53,True,Romance
177,https://books.toscrape.com/media/cache/1e/bb/1ebbbc3e2d3249b111033cfc40763b0b.jpg,Her Backup Boyfriend (The Sorensen Family #1),1,33.97,True,Romance
178,https://books.toscrape.com/media/cache/c4/d1/c4d1517cc9370e292366b6132ca9ca36.jpg,First and First (Five Boroughs #3),4,15.97,True,Romance
179,https://books.toscrape.com/media/cache/cc/bd/ccbdae9e29b3594301528fa2c876ec29.jpg,Fifty Shades Darker (Fifty Shades #2),1,21.96,True,Romance
180,https://books.toscrape.com/media/cache/28/99/28992d89f4abf54fba183fc8d074adf3.jpg,The Wedding Dress,1,24.12,True,Romance
181,https://books.toscrape.com/media/cache/e9/f4/e9f4bc8cf5ffaea1504623c936e90a48.jpg,Suddenly in Love (Lake Haven #1),2,55.99,True,Romance
182,https://books.toscrape.com/media/cache/59/10/5910fbd8a95e8e9de9c660b71e0694e2.jpg,Something More Than This,4,16.24,True,Romance
183,https://books.toscrape.com/media/cache/e9/25/e9250495a525eb203652ad9da85ccb8e.jpg,Doing It Over (Most Likely To #1),3,35.61,True,Romance
184,https://books.toscrape.com/media/cache/7e/67/7e67addd80caaf8a9f9e9daa9cf66bb2.jpg,The Wedding Pact (The O'Malleys #2),3,32.61,True,Romance
185,https://books.toscrape.com/media/cache/0b/89/0b89c3b317d0f89da48356a0b5959c1e.jpg,Hold Your Breath (Search and Rescue #1),1,28.82,True,Romance
186,https://books.toscrape.com/media/cache/ae/90/ae903f6f6d059954be4e85497dd76bf5.jpg,Dirty (Dive Bar #1),4,40.83,True,Romance
187,https://books.toscrape.com/media/cache/a6/4b/a64b3c559f59748bfdbbe75be3e16075.jpg,Take Me Home Tonight (Rock Star Romance #3),3,53.98,True,Romance
188,https://books.toscrape.com/media/cache/1d/78/1d78fe226e1adb9cb591fa21f8a9bf68.jpg,Off the Hook (Fishing for Trouble #1),3,47.67,True,Romance
189,https://books.toscrape.com/media/cache/f0/e0/f0e0db3edcb14293a52b51929cc72979.jpg,A Gentleman's Position (Society of Gentlemen #3),5,14.75,True,Romance
190,https://books.toscrape.com/media/cache/8e/40/8e408552c2e7ee81cd60c03c79f604af.jpg,"Sit, Stay, Love",3,20.9,True,Romance
191,https://books.toscrape.com/media/cache/f7/a9/f7a90a63f66ac92cc280def001970ed2.jpg,A Girl's Guide to Moving On (New Beginnings #2),1,31.3,True,Romance
192,https://books.toscrape.com/media/cache/40/16/4016ffba678f309171d8130135f6eb8e.jpg,The Perfect Play (Play by Play #1),3,59.99,True,Romance
193,https://books.toscrape.com/media/cache/3c/a2/3ca2e61181fc1122658af8f85354bae8.jpg,Dark Lover (Black Dagger Brotherhood #1),1,12.87,True,Romance
194,https://books.toscrape.com/media/cache/57/47/57472d9c6d483bee9c38c90bfa10b3ee.jpg,Changing the Game (Play by Play #2),3,13.38,True,Romance
195,https://books.toscrape.com/media/cache/fa/1b/fa1b0fac146201645c740b02802e2211.jpg,A Walk to Remember,1,56.43,True,Romance
196,https://books.toscrape.com/media/cache/15/68/1568ef85fdb4e405b9f8bc62ef855c10.jpg,The Purest Hook (Second Circle Tattoos #3),1,12.25,True,Romance
197,https://books.toscrape.com/media/cache/24/93/2493c74c614afcc435cc00e33bd55f64.jpg,The Obsession,1,45.43,True,Romance
198,https://books.toscrape.com/media/cache/39/a4/39a4d96a5bc75a34aae97676a4b854fa.jpg,Reservations for Two,3,11.1,True,Romance
199,https://books.toscrape.com/media/cache/06/8c/068ccab8875670fccb8b72234370d16f.jpg,Best of My Love (Fool's Gold #20),2,27.41,True,Romance
200,https://books.toscrape.com/media/cache/73/d9/73d948af3f2adb6dd693ff4bd43e7760.jpg,Where Lightning Strikes (Bleeding Stars #3),3,39.77,True,Romance
201,https://books.toscrape.com/media/cache/9b/06/9b061431c4fbb98cc18068a523a49988.jpg,This One Moment (Pushing Limits #1),1,48.71,True,Romance
202,https://books.toscrape.com/media/cache/43/85/4385ee0304bc3546f2b6eaa75c46d4f8.jpg,"Rhythm, Chord & Malykhin",2,28.34,True,Romance
203,https://books.toscrape.com/media/cache/0d/03/0d03eb55ed070a53b6c4b6eedd48b458.jpg,My Perfect Mistake (Over the Top #1),2,38.92,True,Romance
204,https://books.toscrape.com/media/cache/00/dd/00dd43f59d255cbc16e9d9c9ed20a997.jpg,Listen to Me (Fusion #1),3,58.99,True,Romance
205,https://books.toscrape.com/media/cache/fb/29/fb299a516730a2f2602b10f945f7a8e5.jpg,Imperfect Harmony,4,34.74,True,Romance
206,https://books.toscrape.com/media/cache/57/e2/57e255929f6e597c18cb3843904cd92b.jpg,Fighting Fate (Fighting #6),3,39.24,True,Romance
207,https://books.toscrape.com/media/cache/74/e4/74e4ec43c40926c7b57fc0fe0f397183.jpg,Deep Under (Walker Security #1),5,47.09,True,Romance
208,https://books.toscrape.com/media/cache/39/e0/39e008f84bbd24b49a7532c2024b855e.jpg,Charity's Cross (Charles Towne Belles #4),1,41.24,True,Romance
209,https://books.toscrape.com/media/cache/80/ff/80ff924ed78cd7c5172410d0d92f8dfe.jpg,Bounty (Colorado Mountain #7),4,37.26,True,Romance
210,https://books.toscrape.com/media/cache/5f/72/5f72c8a0d5a7292e2929a354ec8a022f.jpg,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,4,57.36,True,Womens Fiction
211,https://books.toscrape.com/media/cache/16/e3/16e3ca741956485119251e7442a67e2e.jpg,Will You Won't You Want Me?,3,13.86,True,Womens Fiction
212,https://books.toscrape.com/media/cache/ae/ac/aeac003461b89c7ef826251d940b2afc.jpg,Keep Me Posted,4,20.46,True,Womens Fiction
213,https://books.toscrape.com/media/cache/bb/ee/bbeeab4c4ce572c0e9764e3a96c6d4a5.jpg,Grey (Fifty Shades #4),4,48.49,True,Womens Fiction
214,https://books.toscrape.com/media/cache/39/e3/39e33ebef2d7a35dd6899541eba8306d.jpg,Meternity,3,43.58,True,Womens Fiction
215,https://books.toscrape.com/media/cache/27/b7/27b7f4ec590965b5acc15dc4b1376684.jpg,Some Women,5,13.73,True,Womens Fiction
216,https://books.toscrape.com/media/cache/ac/ba/acba5e4e1813b8c1fff4890f1efef3ab.jpg,Shopaholic Ties the Knot (Shopaholic #3),5,48.39,True,Womens Fiction
217,https://books.toscrape.com/media/cache/72/73/7273ff1bfe3b0a6aab7f54ddf9be7b44.jpg,Can You Keep a Secret?,1,21.94,True,Womens Fiction
218,https://books.toscrape.com/media/cache/a0/fa/a0fa38039f6a674a7c89dfe2be866259.jpg,Twenties Girl,2,42.8,True,Womens Fiction
219,https://books.toscrape.com/media/cache/13/8f/138f4cf84be250d08e1f5c1db3643dbc.jpg,The Undomestic Goddess,4,45.75,True,Womens Fiction
220,https://books.toscrape.com/media/cache/63/5f/635fb981e464f7427787824b20a15e71.jpg,The Nanny Diaries (Nanny #1),5,52.53,True,Womens Fiction
221,https://books.toscrape.com/media/cache/87/d3/87d34d376555dd0cb75030d1059cc144.jpg,The Devil Wears Prada (The Devil Wears Prada #1),1,44.29,True,Womens Fiction
222,https://books.toscrape.com/media/cache/6d/6d/6d6d5799190b4f9ef89f3bbc8b67d60d.jpg,Something Borrowed (Darcy & Rachel #1),5,48.96,True,Womens Fiction
223,https://books.toscrape.com/media/cache/72/f5/72f5ed312bc82afa386c9cd48d4e36dd.jpg,Something Blue (Darcy & Rachel #2),1,54.62,True,Womens Fiction
224,https://books.toscrape.com/media/cache/b2/df/b2df826432771838819db89c20e20609.jpg,I've Got Your Number,1,19.69,True,Womens Fiction
225,https://books.toscrape.com/media/cache/db/34/db341aa83daa76cd9f9bd2c86ccb5dba.jpg,The Edge of Reason (Bridget Jones #2),4,19.18,True,Womens Fiction
226,https://books.toscrape.com/media/cache/0c/32/0c329cbd2adf4e0dc825f892106673b2.jpg,Bridget Jones's Diary (Bridget Jones #1),1,29.82,True,Womens Fiction
227,https://books.toscrape.com/media/cache/3e/ef/3eef99c9d9adef34639f510662022830.jpg,Soumission,1,50.1,True,Fiction
228,https://books.toscrape.com/media/cache/9d/05/9d0533bae1578846d728a82913b95c26.jpg,Private Paris (Private #10),5,47.61,True,Fiction
229,https://books.toscrape.com/media/cache/5f/15/5f152afdbc42356ecba02f61058a7e5b.jpg,"We Love You, Charlie Freeman",5,50.27,True,Fiction
230,https://books.toscrape.com/media/cache/c4/0a/c40a64f59e7487b1a80a049f6ceb2ba5.jpg,Thirst,5,17.27,True,Fiction
231,https://books.toscrape.com/media/cache/dc/44/dc44f8e2aebac48ca8553814d9b021a8.jpg,The Murder That Never Was (Forensic Instincts #5),3,54.11,True,Fiction
232,https://books.toscrape.com/media/cache/6b/da/6bdae061cb92c32b0b83cda8dd10275d.jpg,Tuesday Nights in 1980,2,21.04,True,Fiction
233,https://books.toscrape.com/media/cache/37/25/372578cc073efae80cf284b56040a488.jpg,The Vacationers,4,42.15,True,Fiction
234,https://books.toscrape.com/media/cache/f8/31/f8314c7fdaa79fb7191a583e9a852db8.jpg,The Regional Office Is Under Attack!,5,51.36,True,Fiction
235,https://books.toscrape.com/media/cache/6a/81/6a81103b1c01a3f6c56e5718a838a4c8.jpg,Finders Keepers (Bill Hodges Trilogy #2),5,53.53,True,Fiction
236,https://books.toscrape.com/media/cache/8f/f8/8ff8680dde59ea739d6978a01e4d7fe5.jpg,The Time Keeper,5,27.88,True,Fiction
237,https://books.toscrape.com/media/cache/83/05/8305154438c91a02cefacf4ec8b53393.jpg,The Testament of Mary,4,52.67,True,Fiction
238,https://books.toscrape.com/media/cache/38/34/3834572e651cdc14b18d348fa4875aa9.jpg,The First Hostage (J.B. Collins #2),3,25.85,True,Fiction
239,https://books.toscrape.com/media/cache/d8/a4/d8a44eda7cbe7bd1207f868e9adc06f3.jpg,Take Me with You,3,45.21,True,Fiction
240,https://books.toscrape.com/media/cache/8e/c7/8ec7f310b74ddd7ec3c859e9b0da7389.jpg,Still Life with Bread Crumbs,3,26.41,True,Fiction
241,https://books.toscrape.com/media/cache/03/16/0316bb6f4785ac69c0643109201bad5d.jpg,Shtum,4,55.84,True,Fiction
242,https://books.toscrape.com/media/cache/ca/b1/cab150e556b5fab663a9fec00ed97943.jpg,My Name Is Lucy Barton,1,41.56,True,Fiction
243,https://books.toscrape.com/media/cache/e0/79/e07906c1e507055da9a2260a74f58273.jpg,My Mrs. Brown,3,24.48,True,Fiction
244,https://books.toscrape.com/media/cache/a7/f0/a7f092a7b79f848df0226f808fed489b.jpg,Mr. Mercedes (Bill Hodges Trilogy #1),1,28.9,True,Fiction
245,https://books.toscrape.com/media/cache/ed/07/ed07c9e7c53d4f33a6eb7d41eb0e6d4a.jpg,I Am Pilgrim (Pilgrim #1),4,10.6,True,Fiction
246,https://books.toscrape.com/media/cache/26/3b/263bf5d128bf18553ea8da8bb19e9a0c.jpg,Eligible (The Austen Project #4),3,27.09,True,Fiction
247,https://books.toscrape.com/media/cache/8c/01/8c011092f05791961d25ec3cfcf0a832.jpg,Eight Hundred Grapes,4,14.39,True,Fiction
248,https://books.toscrape.com/media/cache/78/87/78873811f8c1d75a0c26d8cc8e6a9dbc.jpg,Dear Mr. Knightley,5,11.21,True,Fiction
249,https://books.toscrape.com/media/cache/55/11/5511a4296fbd484dcaa89c8a2d25965d.jpg,Cometh the Hour (The Clifton Chronicles #6),3,25.01,True,Fiction
250,https://books.toscrape.com/media/cache/6e/23/6e2324cae6335e8e98c8b46597afc9a3.jpg,Balloon Animals,3,17.03,True,Fiction
251,https://books.toscrape.com/media/cache/9c/f1/9cf1f4a47b8d08909fc092e6ae598d83.jpg,A Man Called Ove,1,39.72,True,Fiction
252,https://books.toscrape.com/media/cache/30/2c/302cd9c84442e139145ec0993880d7e0.jpg,The Silent Sister (Riley MacPherson #1),5,46.29,True,Fiction
253,https://books.toscrape.com/media/cache/ba/76/ba761d23c5c0e5a0638e04739c69c5d0.jpg,The Dinner Party,2,56.54,True,Fiction
254,https://books.toscrape.com/media/cache/06/49/06493269f6893cfd24b650f66df51882.jpg,The Improbability of Love,1,59.45,True,Fiction
255,https://books.toscrape.com/media/cache/a8/84/a8843a3fe1a40d5c7df60bbb8cd76ecd.jpg,Mothering Sunday,2,13.34,True,Fiction
256,https://books.toscrape.com/media/cache/29/88/2988f5fb3dfd95214dba2ecb2d496c94.jpg,Lies and Other Acts of Love,1,45.14,True,Fiction
257,https://books.toscrape.com/media/cache/31/71/31715c5e3b53bf1e2f41e394f024a8c4.jpg,Daredevils,3,16.34,True,Fiction
258,https://books.toscrape.com/media/cache/f6/c5/f6c5d27eacb123238f28a32263694d74.jpg,11/22/63,3,48.48,True,Fiction
259,https://books.toscrape.com/media/cache/20/8b/208b77faac57115ae239391fe2a64c86.jpg,The Shack,1,28.03,True,Fiction
260,https://books.toscrape.com/media/cache/55/00/550091fc134bbe67f562d95a6d6313f7.jpg,The High Mountains of Portugal,1,51.15,True,Fiction
261,https://books.toscrape.com/media/cache/dc/1a/dc1a54201eff16a11e7d84eef5ea36c7.jpg,Miller's Valley,2,58.54,True,Fiction
262,https://books.toscrape.com/media/cache/2d/7b/2d7b77d8b45b2f8e1bc0ce20aacddad0.jpg,Hystopia: A Novel,4,21.96,True,Fiction
263,https://books.toscrape.com/media/cache/40/8d/408d93b27ce8c9cfb3bf66c17e9a54ab.jpg,The Bourne Identity (Jason Bourne #1),4,42.78,True,Fiction
264,https://books.toscrape.com/media/cache/fa/57/fa570b7a0fb42252f61e1e750c79d417.jpg,Sister Dear,4,40.2,True,Fiction
265,https://books.toscrape.com/media/cache/41/80/4180406c788ff3e0f37cd4491a260a5b.jpg,Memoirs of a Geisha,3,49.67,True,Fiction
266,https://books.toscrape.com/media/cache/a2/cd/a2cd0016b37c0407059147e58e14afe5.jpg,Me Before You (Me Before You #1),1,19.02,True,Fiction
267,https://books.toscrape.com/media/cache/fa/2d/fa2d3198b7ba9785e0edd6f41b84d72b.jpg,Deception Point,4,40.32,True,Fiction
268,https://books.toscrape.com/media/cache/50/a9/50a901fb008c0b8965c8d4da2dff5470.jpg,The Little Paris Bookshop,3,24.73,True,Fiction
269,https://books.toscrape.com/media/cache/95/84/95847132a78de44b7249a2d0a3fe3ef6.jpg,The Firm,3,45.56,True,Fiction
270,https://books.toscrape.com/media/cache/db/e4/dbe49e1cb06136eeb51182f551ccdc52.jpg,The Expatriates,2,44.58,True,Fiction
271,https://books.toscrape.com/media/cache/ce/0b/ce0be2d86e388540122c222306c6d62c.jpg,Siddhartha,5,34.22,True,Fiction
272,https://books.toscrape.com/media/cache/e4/0a/e40a336622fe578699be5a1eeba18f9d.jpg,Last One Home (New Beginnings #1),3,59.98,True,Fiction
273,https://books.toscrape.com/media/cache/5c/77/5c770b251d27aeef263f8ae974ca02e0.jpg,Digital Fortress,5,58.0,True,Fiction
274,https://books.toscrape.com/media/cache/a5/4f/a54fea8d034eba2ee4d1b8af30f1a308.jpg,Atlas Shrugged,5,26.58,True,Fiction
275,https://books.toscrape.com/media/cache/1d/8e/1d8eb8aaebd14464fc58a681091b8d45.jpg,Three-Martini Lunch,3,23.21,True,Fiction
276,https://books.toscrape.com/media/cache/77/aa/77aa0ef1f62a0b0b40000a81f65c4e65.jpg,The Nightingale,4,26.26,True,Fiction
277,https://books.toscrape.com/media/cache/9c/44/9c445b33d53b3810f1c12f4adad71a27.jpg,The Infinities,1,27.41,True,Fiction
278,https://books.toscrape.com/media/cache/f0/5b/f05be79a4b319e24819c318e35e6963c.jpg,The Husband's Secret,5,52.51,True,Fiction
279,https://books.toscrape.com/media/cache/cf/d5/cfd553eaa00f4d6091c459081cd98199.jpg,The Da Vinci Code (Robert Langdon #2),2,22.96,True,Fiction
280,https://books.toscrape.com/media/cache/68/a6/68a6112c857e595c684f2a1a3287ba16.jpg,The Art of Fielding,1,22.1,True,Fiction
281,https://books.toscrape.com/media/cache/2b/99/2b99a765a013979637b4a6726bfb10f5.jpg,Lila (Gilead #3),3,12.47,True,Fiction
282,https://books.toscrape.com/media/cache/9a/71/9a7160b396790bd4a351522278de4f8c.jpg,Jurassic Park (Jurassic Park #1),1,44.97,True,Fiction
283,https://books.toscrape.com/media/cache/e3/11/e3111146083821b5a3670d869ab40d2a.jpg,Inferno (Robert Langdon #4),5,41.0,True,Fiction
284,https://books.toscrape.com/media/cache/9a/62/9a621372fed3a80015283013d8a452cd.jpg,Crazy Rich Asians (Crazy Rich Asians #1),5,49.13,True,Fiction
285,https://books.toscrape.com/media/cache/ef/b7/efb72b546fc7cab4ba1735b4b82c5851.jpg,Big Little Lies,1,22.11,True,Fiction
286,https://books.toscrape.com/media/cache/f2/c9/f2c952cfbce6ab5d8400a0bb8ee4eb5c.jpg,The Course of Love,3,16.78,True,Fiction
287,https://books.toscrape.com/media/cache/13/a3/13a361d57f2b6021b2ae395a6fedd475.jpg,When I'm Gone,3,51.96,True,Fiction
288,https://books.toscrape.com/media/cache/9b/a3/9ba37429e4a2307fe0b2f4f4162dd636.jpg,The Silent Wife,5,12.34,True,Fiction
289,https://books.toscrape.com/media/cache/23/08/2308bf77130cf0a917642d82dbf4be05.jpg,The Bette Davis Club,3,30.66,True,Fiction
290,https://books.toscrape.com/media/cache/5e/37/5e379c1cc7003127bc74257a1b721540.jpg,Kitchens of the Great Midwest,5,57.2,True,Fiction
291,https://books.toscrape.com/media/cache/12/43/1243e7eb614f57f0e4cfee80553fa312.jpg,Bright Lines,5,39.07,True,Fiction
292,https://books.toscrape.com/media/cache/af/6e/af6e796160fe63e0cf19d44395c7ddf2.jpg,Birdsong: A Story in Pictures,3,54.64,True,Childrens
293,https://books.toscrape.com/media/cache/cf/bb/cfbb5e62715c6d888fd07794c9bab5d6.jpg,The Bear and the Piano,1,36.89,True,Childrens
294,https://books.toscrape.com/media/cache/c4/a2/c4a2a1a026c67bcceb5a411c724d7d0c.jpg,The Secret of Dreadwillow Carse,1,56.13,True,Childrens
295,https://books.toscrape.com/media/cache/26/32/2632a1e12f2c085fabbe022ae4cd6933.jpg,The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”,4,58.08,True,Childrens
296,https://books.toscrape.com/media/cache/80/25/8025b80a40178f2a6dd4f99ad88e0fba.jpg,Little Red,3,13.47,True,Childrens
297,https://books.toscrape.com/media/cache/28/50/2850439c2ba103fb69dba9cd2dd9f0c2.jpg,Walt Disney's Alice in Wonderland,5,12.96,True,Childrens
298,https://books.toscrape.com/media/cache/2b/38/2b380f77723c797c0389f978afa6db58.jpg,Twenty Yawns,2,22.08,True,Childrens
299,https://books.toscrape.com/media/cache/bb/e2/bbe26db72b8a32117bfe4981b7cc8147.jpg,Rain Fish,3,23.57,True,Childrens
300,https://books.toscrape.com/media/cache/97/12/971212afa8e4ff49d92f678bc889d8b7.jpg,Once Was a Time,2,18.28,True,Childrens
301,https://books.toscrape.com/media/cache/85/e7/85e75d5a9309da5807c82decf3d90263.jpg,Luis Paints the World,3,53.95,True,Childrens
302,https://books.toscrape.com/media/cache/27/1f/271faa1d7561473974d12803feb1f0a1.jpg,Nap-a-Roo,1,25.08,True,Childrens
303,https://books.toscrape.com/media/cache/6c/18/6c18ea03e294bfcfe07cf531c6c5f5b3.jpg,The Whale,4,35.96,True,Childrens
304,https://books.toscrape.com/media/cache/4f/1e/4f1ece2500f8dbacecca42d57befca03.jpg,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",3,52.87,True,Childrens
305,https://books.toscrape.com/media/cache/8f/66/8f66ec46e671d6fca79649c10c7c8f8a.jpg,Raymie Nightingale,2,34.41,True,Childrens
306,https://books.toscrape.com/media/cache/1c/eb/1cebdf525ebe970a1dc3c5a8c50eae6b.jpg,Playing from the Heart,1,32.38,True,Childrens
307,https://books.toscrape.com/media/cache/c0/bb/c0bb6e42743b9c1aaf9b754501100a5d.jpg,Maybe Something Beautiful: How Art Transformed a Neighborhood,1,22.54,True,Childrens
308,https://books.toscrape.com/media/cache/bf/db/bfdbf9726621276fc7821d705690dbae.jpg,The Wild Robot,3,56.07,True,Childrens
309,https://books.toscrape.com/media/cache/e0/90/e090748ce5a567207aed9185c97eb34b.jpg,The Thing About Jellyfish,1,48.77,True,Childrens
310,https://books.toscrape.com/media/cache/21/bd/21bdf7ae21476b1debf4aa3eefe6f29d.jpg,The Lonely Ones,5,43.59,True,Childrens
311,https://books.toscrape.com/media/cache/ec/08/ec08efebaa33a403e54080b48c139794.jpg,The Day the Crayons Came Home (Crayons),5,26.33,True,Childrens
312,https://books.toscrape.com/media/cache/9b/f1/9bf106306301a44635aa7bd381c84e4d.jpg,The Cat in the Hat (Beginner Books B-1),2,16.26,True,Childrens
313,https://books.toscrape.com/media/cache/70/4e/704e81b05e56dd84ecf607ea283952db.jpg,Red: The True Story of Red Riding Hood,3,28.54,True,Childrens
314,https://books.toscrape.com/media/cache/d2/63/d26337dee5c0b13b56b7aea59d611570.jpg,Horrible Bear!,2,37.52,True,Childrens
315,https://books.toscrape.com/media/cache/3a/0e/3a0e75e4f758f90a80965869afbe41b4.jpg,Green Eggs and Ham (Beginner Books B-16),4,10.79,True,Childrens
316,https://books.toscrape.com/media/cache/e0/ae/e0ae97753a73b88b61b13b19977613dc.jpg,Counting Thyme,1,10.62,True,Childrens
317,https://books.toscrape.com/media/cache/f8/be/f8be3238a1cf039a3e7d50de1d4c2cfd.jpg,Are We There Yet?,3,10.66,True,Childrens
318,https://books.toscrape.com/media/cache/47/16/47160ff71abe23cb52968b3d1b9b7988.jpg,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),4,52.88,True,Childrens
319,https://books.toscrape.com/media/cache/03/47/0347bd215f4813edd81c2cd76bab53ca.jpg,Matilda,1,28.34,True,Childrens
320,https://books.toscrape.com/media/cache/d6/cc/d6cc0c66e34dfc214b406208bbaf18e2.jpg,Charlie and the Chocolate Factory (Charlie Bucket #1),3,22.85,True,Childrens
321,https://books.toscrape.com/media/cache/95/30/953013d044aa313cc162dec414f3969a.jpg,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",2,37.97,True,Religion
322,https://books.toscrape.com/media/cache/6b/70/6b70f2cdb17d9ab7551240a88b9211fe.jpg,You Are What You Love: The Spiritual Power of Habit,4,21.87,True,Religion
323,https://books.toscrape.com/media/cache/1f/db/1fdb125bcb8cee71f3404b4dc293348c.jpg,God: The Most Unpleasant Character in All Fiction,5,30.03,True,Religion
324,https://books.toscrape.com/media/cache/83/db/83dbf86eb0fed1d99de2148eac4eb064.jpg,The Book of Mormon,3,24.57,True,Religion
325,https://books.toscrape.com/media/cache/71/91/7191a7d76eb6c3a18259541e2c038ae3.jpg,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",1,27.62,True,Religion
326,https://books.toscrape.com/media/cache/4e/69/4e69dacc99de838814d0f65c94e67f6c.jpg,The Bhagavad Gita,3,57.49,True,Religion
327,https://books.toscrape.com/media/cache/df/ab/dfabeab158046237ddb6b713b794909f.jpg,Choosing Our Religion: The Spiritual Lives of America's Nones,4,28.42,True,Religion
328,https://books.toscrape.com/media/cache/2e/98/2e98c332bf8563b584784971541c4445.jpg,Worlds Elsewhere: Journeys Around Shakespeare’s Globe,5,40.3,True,Nonfiction
329,https://books.toscrape.com/media/cache/38/c5/38c56fba316c07305643a8065269594e.jpg,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,3,31.05,True,Nonfiction
330,https://books.toscrape.com/media/cache/cb/bd/cbbdb0222ee8a0f6ab61657412a15794.jpg,Reasons to Stay Alive,2,26.41,True,Nonfiction
331,https://books.toscrape.com/media/cache/9c/46/9c463c7631c82401160fd3b554b8f0e1.jpg,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,5,23.11,True,Nonfiction
332,https://books.toscrape.com/media/cache/41/a2/41a20f35adf0caea24f208dc01ad7681.jpg,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",4,44.18,True,Nonfiction
333,https://books.toscrape.com/media/cache/03/86/038650c9e7517b4baf2a423cd8eed38f.jpg,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,3,31.12,True,Nonfiction
334,https://books.toscrape.com/media/cache/95/64/95647d6a526bf54120b9445e124794e1.jpg,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,3,16.77,True,Nonfiction
335,https://books.toscrape.com/media/cache/64/15/641570cd7e7aded53c7d33d78a9629f1.jpg,The Gutsy Girl: Escapades for Your Life of Epic Adventure,1,37.13,True,Nonfiction
336,https://books.toscrape.com/media/cache/2e/23/2e236e23ad52aa74505f224f6552eda8.jpg,The Electric Pencil: Drawings from Inside State Hospital No. 3,1,56.06,True,Nonfiction
337,https://books.toscrape.com/media/cache/f3/4f/f34ffb24cc21c9f9f52dad4fd8f3ac21.jpg,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,4,41.83,True,Nonfiction
338,https://books.toscrape.com/media/cache/97/f8/97f8debeeaaece9603267653076e760f.jpg,Reskilling America: Learning to Labor in the Twenty-First Century,2,19.83,True,Nonfiction
339,https://books.toscrape.com/media/cache/fe/ea/feeafd2ad7b3077f8e74cbb1da9e3c7d.jpg,In the Country We Love: My Family Divided,4,22.0,True,Nonfiction
340,https://books.toscrape.com/media/cache/64/94/6494bf61176ca73b61255909230030be.jpg,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,2,54.35,True,Nonfiction
341,https://books.toscrape.com/media/cache/88/9e/889e0bac4c7c0e7178f0165b8d3b4617.jpg,Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,5,29.14,True,Nonfiction
342,https://books.toscrape.com/media/cache/23/b4/23b42e094c02d52b14b11a960d49610e.jpg,Algorithms to Live By: The Computer Science of Human Decisions,1,30.81,True,Nonfiction
343,https://books.toscrape.com/media/cache/03/38/0338682e76bad3216cd4c6c28b2b625a.jpg,The Power of Now: A Guide to Spiritual Enlightenment,2,43.54,True,Nonfiction
